treatment,sex,age,marital_status,income,accidents,retention,number_of_clients
0,f,20-39,married,20k-50k,medium,0.8333333333333334,6
0,f,20-39,married,20k-50k,high,1.0,1
0,f,20-39,married,50k-80k,,0.6842105263157895,38
0,f,20-39,married,50k-80k,low,0.7368421052631579,19
0,f,20-39,married,50k-80k,medium,0.6470588235294118,17
0,f,20-39,married,50k-80k,high,0.5,2
0,f,20-39,married,80k+,,0.7,20
0,f,20-39,married,80k+,low,0.6666666666666666,6
0,f,20-39,married,80k+,medium,0.6666666666666666,12
0,f,20-39,married,80k+,high,1.0,2
0,f,20-39,single,,,0.44565217391304346,460
0,f,20-39,single,,low,0.4620938628158845,277
0,f,20-39,single,,medium,0.4161490683229814,161
0,f,20-39,single,,high,0.45454545454545453,22
0,f,20-39,single,<20k,,0.39705882352941174,68
0,f,20-39,single,<20k,low,0.39705882352941174,68
0,f,20-39,single,<20k,medium,nan,0
0,f,20-39,single,<20k,high,nan,0
0,f,20-39,single,20k-50k,,0.36507936507936506,63
0,f,20-39,single,20k-50k,low,0.3125,48
0,f,20-39,single,20k-50k,medium,nan,0
0,f,20-39,single,20k-50k,high,0.5333333333333333,15
0,f,20-39,single,50k-80k,,0.46835443037974683,237
0,f,20-39,single,50k-80k,low,0.5384615384615384,117
0,f,20-39,single,50k-80k,medium,0.4,120
0,f,20-39,single,50k-80k,high,nan,0
0,f,20-39,single,80k+,,0.4782608695652174,92
0,f,20-39,single,80k+,low,0.5227272727272727,44
0,f,20-39,single,80k+,medium,0.4634146341463415,41
0,f,20-39,single,80k+,high,0.2857142857142857,7
0,f,40-59,,,,0.551219512195122,615
0,f,40-59,,,low,0.5470737913486005,393
0,f,40-59,,,medium,0.528169014084507,142
0,f,40-59,,,high,0.6125,80
0,f,40-59,,<20k,,0.3972602739726027,73
0,f,40-59,,<20k,low,0.4,25
0,f,40-59,,<20k,medium,0.38095238095238093,42
0,f,40-59,,<20k,high,0.5,6
0,f,40-59,,20k-50k,,0.5411764705882353,85
0,f,40-59,,20k-50k,low,0.48333333333333334,60
0,f,40-59,,20k-50k,medium,0.8461538461538461,13
0,f,40-59,,20k-50k,high,0.5,12
0,f,40-59,,50k-80k,,0.543918918918919,296
0,f,40-59,,50k-80k,low,0.531578947368421,190
0,f,40-59,,50k-80k,medium,0.4915254237288136,59
0,f,40-59,,50k-80k,high,0.6595744680851063,47
0,f,40-59,,80k+,,0.639751552795031,161
0,f,40-59,,80k+,low,0.635593220338983,118
0,f,40-59,,80k+,medium,0.6785714285714286,28
0,f,40-59,,80k+,high,0.6,15
0,f,40-59,married,,,0.5565610859728507,221
0,f,40-59,married,,low,0.5564516129032258,124
0,f,40-59,married,,medium,0.5316455696202531,79
0,f,40-59,married,,high,0.6666666666666666,18
0,f,40-59,married,<20k,,0.39285714285714285,28
0,f,40-59,married,<20k,low,0.42857142857142855,14
0,f,40-59,married,<20k,medium,0.3333333333333333,12
0,f,40-59,married,<20k,high,0.5,2
0,f,40-59,married,20k-50k,,0.6511627906976745,43
0,f,40-59,married,20k-50k,low,0.5666666666666667,30
0,f,40-59,married,20k-50k,medium,0.8461538461538461,13
0,f,40-59,married,20k-50k,high,nan,0
0,f,40-59,married,50k-80k,,0.5304347826086957,115
0,f,40-59,married,50k-80k,low,0.5666666666666667,60
0,f,40-59,married,50k-80k,medium,0.41025641025641024,39
0,f,40-59,married,50k-80k,high,0.6875,16
0,f,40-59,married,80k+,,0.6571428571428571,35
0,f,40-59,married,80k+,low,0.6,20
0,f,40-59,married,80k+,medium,0.7333333333333333,15
0,f,40-59,married,80k+,high,nan,0
0,f,40-59,single,,,0.5482233502538071,394
0,f,40-59,single,,low,0.5427509293680297,269
0,f,40-59,single,,medium,0.5238095238095238,63
0,f,40-59,single,,high,0.5967741935483871,62
0,f,40-59,single,<20k,,0.4,45
0,f,40-59,single,<20k,low,0.36363636363636365,11
0,f,40-59,single,<20k,medium,0.4,30
0,f,40-59,single,<20k,high,0.5,4
0,f,40-59,single,20k-50k,,0.42857142857142855,42
0,f,40-59,single,20k-50k,low,0.4,30
0,f,40-59,single,20k-50k,medium,nan,0
0,f,40-59,single,20k-50k,high,0.5,12
0,f,40-59,single,50k-80k,,0.5524861878453039,181
0,f,40-59,single,50k-80k,low,0.5153846153846153,130
0,f,40-59,single,50k-80k,medium,0.65,20
0,f,40-59,single,50k-80k,high,0.6451612903225806,31
0,f,40-59,single,80k+,,0.6349206349206349,126
0,f,40-59,single,80k+,low,0.6428571428571429,98
0,f,40-59,single,80k+,medium,0.6153846153846154,13
0,f,40-59,single,80k+,high,0.6,15
0,f,60+,,,,0.6198347107438017,363
0,f,60+,,,low,0.59375,224
0,f,60+,,,medium,0.6477272727272727,88
0,f,60+,,,high,0.6862745098039216,51
0,f,60+,,<20k,,0.5084745762711864,59
0,f,60+,,<20k,low,0.41025641025641024,39
0,f,60+,,<20k,medium,0.6842105263157895,19
0,f,60+,,<20k,high,1.0,1
0,f,60+,,20k-50k,,0.6081081081081081,74
0,f,60+,,20k-50k,low,0.375,8
0,f,60+,,20k-50k,medium,0.625,32
0,f,60+,,20k-50k,high,0.6470588235294118,34
0,f,60+,,50k-80k,,0.6368715083798883,179
0,f,60+,,50k-80k,low,0.6474358974358975,156
0,f,60+,,50k-80k,medium,0.47368421052631576,19
0,f,60+,,50k-80k,high,1.0,4
0,f,60+,,80k+,,0.7058823529411765,51
0,f,60+,,80k+,low,0.6190476190476191,21
0,f,60+,,80k+,medium,0.8333333333333334,18
0,f,60+,,80k+,high,0.6666666666666666,12
0,f,60+,married,,,0.6145833333333334,288
0,f,60+,married,,low,0.6067415730337079,178
0,f,60+,married,,medium,0.6119402985074627,67
0,f,60+,married,,high,0.6511627906976745,43
0,f,60+,married,<20k,,0.4807692307692308,52
0,f,60+,married,<20k,low,0.4166666666666667,36
0,f,60+,married,<20k,medium,0.6,15
0,f,60+,married,<20k,high,1.0,1
0,f,60+,married,20k-50k,,0.6296296296296297,54
0,f,60+,married,20k-50k,low,nan,0
0,f,60+,married,20k-50k,medium,0.6,20
0,f,60+,married,20k-50k,high,0.6470588235294118,34
0,f,60+,married,50k-80k,,0.6335403726708074,161
0,f,60+,married,50k-80k,low,0.6549295774647887,142
0,f,60+,married,50k-80k,medium,0.47368421052631576,19
0,f,60+,married,50k-80k,high,nan,0
0,f,60+,married,80k+,,0.7619047619047619,21
0,f,60+,married,80k+,low,nan,0
0,f,60+,married,80k+,medium,0.8461538461538461,13
0,f,60+,married,80k+,high,0.625,8
0,f,60+,single,,,0.64,75
0,f,60+,single,,low,0.5434782608695652,46
0,f,60+,single,,medium,0.7619047619047619,21
0,f,60+,single,,high,0.875,8
0,f,60+,single,<20k,,0.7142857142857143,7
0,f,60+,single,<20k,low,0.3333333333333333,3
0,f,60+,single,<20k,medium,1.0,4
0,f,60+,single,<20k,high,nan,0
0,f,60+,single,20k-50k,,0.55,20
0,f,60+,single,20k-50k,low,0.375,8
0,f,60+,single,20k-50k,medium,0.6666666666666666,12
0,f,60+,single,20k-50k,high,nan,0
0,f,60+,single,50k-80k,,0.6666666666666666,18
0,f,60+,single,50k-80k,low,0.5714285714285714,14
0,f,60+,single,50k-80k,medium,nan,0
0,f,60+,single,50k-80k,high,1.0,4
0,f,60+,single,80k+,,0.6666666666666666,30
0,f,60+,single,80k+,low,0.6190476190476191,21
0,f,60+,single,80k+,medium,0.8,5
0,f,60+,single,80k+,high,0.75,4
0,m,,,,,0.49871299871299873,1554
0,m,,,,low,0.5266075388026608,902
0,m,,,,medium,0.4155844155844156,462
0,m,,,,high,0.5684210526315789,190
0,m,,,<20k,,0.32571428571428573,175
0,m,,,<20k,low,0.3595505617977528,89
0,m,,,<20k,medium,0.273972602739726,73
0,m,,,<20k,high,0.38461538461538464,13
0,m,,,20k-50k,,0.41119221411192214,411
0,m,,,20k-50k,low,0.43548387096774194,186
0,m,,,20k-50k,medium,0.3588235294117647,170
0,m,,,20k-50k,high,0.4909090909090909,55
0,m,,,50k-80k,,0.5596330275229358,545
0,m,,,50k-80k,low,0.553314121037464,347
0,m,,,50k-80k,medium,0.5206611570247934,121
0,m,,,50k-80k,high,0.6493506493506493,77
0,m,,,80k+,,0.5768321513002365,423
0,m,,,80k+,low,0.6071428571428571,280
0,m,,,80k+,medium,0.4897959183673469,98
0,m,,,80k+,high,0.5777777777777777,45
0,m,,married,,,0.6284046692607004,514
0,m,,married,,low,0.67,300
0,m,,married,,medium,0.5454545454545454,99
0,m,,married,,high,0.591304347826087,115
0,m,,married,<20k,,0.32142857142857145,28
0,m,,married,<20k,low,0.5,6
0,m,,married,<20k,medium,0.21428571428571427,14
0,m,,married,<20k,high,0.375,8
0,m,,married,20k-50k,,0.5617977528089888,89
0,m,,married,20k-50k,low,0.6666666666666666,48
0,m,,married,20k-50k,medium,nan,0
0,m,,married,20k-50k,high,0.43902439024390244,41
0,m,,married,50k-80k,,0.6571428571428571,280
0,m,,married,50k-80k,low,0.6666666666666666,174
0,m,,married,50k-80k,medium,0.5882352941176471,51
0,m,,married,50k-80k,high,0.6909090909090909,55
0,m,,married,80k+,,0.6837606837606838,117
0,m,,married,80k+,low,0.6944444444444444,72
0,m,,married,80k+,medium,0.6176470588235294,34
0,m,,married,80k+,high,0.8181818181818182,11
0,m,,single,,,0.4346153846153846,1040
0,m,,single,,low,0.45514950166112955,602
0,m,,single,,medium,0.38016528925619836,363
0,m,,single,,high,0.5333333333333333,75
0,m,,single,<20k,,0.32653061224489793,147
0,m,,single,<20k,low,0.3493975903614458,83
0,m,,single,<20k,medium,0.288135593220339,59
0,m,,single,<20k,high,0.4,5
0,m,,single,20k-50k,,0.3695652173913043,322
0,m,,single,20k-50k,low,0.35507246376811596,138
0,m,,single,20k-50k,medium,0.3588235294117647,170
0,m,,single,20k-50k,high,0.6428571428571429,14
0,m,,single,50k-80k,,0.45660377358490567,265
0,m,,single,50k-80k,low,0.4393063583815029,173
0,m,,single,50k-80k,medium,0.4714285714285714,70
0,m,,single,50k-80k,high,0.5454545454545454,22
0,m,,single,80k+,,0.5359477124183006,306
0,m,,single,80k+,low,0.5769230769230769,208
0,m,,single,80k+,medium,0.421875,64
0,m,,single,80k+,high,0.5,34
0,m,<20,,,,0.40384615384615385,52
0,m,<20,,,low,0.5,24
0,m,<20,,,medium,0.3333333333333333,27
0,m,<20,,,high,0.0,1
0,m,<20,,<20k,,0.25,4
0,m,<20,,<20k,low,0.3333333333333333,3
0,m,<20,,<20k,medium,nan,0
0,m,<20,,<20k,high,0.0,1
0,m,<20,,20k-50k,,0.3333333333333333,18
0,m,<20,,20k-50k,low,0.4,5
0,m,<20,,20k-50k,medium,0.3076923076923077,13
0,m,<20,,20k-50k,high,nan,0
0,m,<20,,50k-80k,,0.4,10
0,m,<20,,50k-80k,low,0.5,4
0,m,<20,,50k-80k,medium,0.3333333333333333,6
0,m,<20,,50k-80k,high,nan,0
0,m,<20,,80k+,,0.5,20
0,m,<20,,80k+,low,0.5833333333333334,12
0,m,<20,,80k+,medium,0.375,8
0,m,<20,,80k+,high,nan,0
0,m,<20,married,,,1.0,1
0,m,<20,married,,low,1.0,1
0,m,<20,married,,medium,nan,0
0,m,<20,married,,high,nan,0
0,m,<20,married,<20k,,nan,0
0,m,<20,married,<20k,low,nan,0
0,m,<20,married,<20k,medium,nan,0
0,m,<20,married,<20k,high,nan,0
0,m,<20,married,20k-50k,,nan,0
0,m,<20,married,20k-50k,low,nan,0
0,m,<20,married,20k-50k,medium,nan,0
0,m,<20,married,20k-50k,high,nan,0
0,m,<20,married,50k-80k,,1.0,1
0,m,<20,married,50k-80k,low,1.0,1
0,m,<20,married,50k-80k,medium,nan,0
0,m,<20,married,50k-80k,high,nan,0
0,m,<20,married,80k+,,nan,0
0,m,<20,married,80k+,low,nan,0
0,m,<20,married,80k+,medium,nan,0
0,m,<20,married,80k+,high,nan,0
0,m,<20,single,,,0.39215686274509803,51
0,m,<20,single,,low,0.4782608695652174,23
0,m,<20,single,,medium,0.3333333333333333,27
0,m,<20,single,,high,0.0,1
0,m,<20,single,<20k,,0.25,4
0,m,<20,single,<20k,low,0.3333333333333333,3
0,m,<20,single,<20k,medium,nan,0
0,m,<20,single,<20k,high,0.0,1
0,m,<20,single,20k-50k,,0.3333333333333333,18
0,m,<20,single,20k-50k,low,0.4,5
0,m,<20,single,20k-50k,medium,0.3076923076923077,13
0,m,<20,single,20k-50k,high,nan,0
0,m,<20,single,50k-80k,,0.3333333333333333,9
0,m,<20,single,50k-80k,low,0.3333333333333333,3
0,m,<20,single,50k-80k,medium,0.3333333333333333,6
0,m,<20,single,50k-80k,high,nan,0
0,m,<20,single,80k+,,0.5,20
0,m,<20,single,80k+,low,0.5833333333333334,12
0,m,<20,single,80k+,medium,0.375,8
0,m,<20,single,80k+,high,nan,0
0,m,20-39,,,,0.4183535762483131,741
0,m,20-39,,,low,0.4550898203592814,501
0,m,20-39,,,medium,0.33163265306122447,196
0,m,20-39,,,high,0.38636363636363635,44
0,m,20-39,,<20k,,0.35051546391752575,97
0,m,20-39,,<20k,low,0.4,55
0,m,20-39,,<20k,medium,0.2631578947368421,38
0,m,20-39,,<20k,high,0.5,4
0,m,20-39,,20k-50k,,0.3805970149253731,268
0,m,20-39,,20k-50k,low,0.4068965517241379,145
0,m,20-39,,20k-50k,medium,0.34959349593495936,123
0,m,20-39,,20k-50k,high,nan,0
0,m,20-39,,50k-80k,,0.4460093896713615,213
0,m,20-39,,50k-80k,low,0.45108695652173914,184
0,m,20-39,,50k-80k,medium,0.2,5
0,m,20-39,,50k-80k,high,0.4583333333333333,24
0,m,20-39,,80k+,,0.48466257668711654,163
0,m,20-39,,80k+,low,0.5470085470085471,117
0,m,20-39,,80k+,medium,0.36666666666666664,30
0,m,20-39,,80k+,high,0.25,16
0,m,20-39,married,,,0.5740740740740741,54
0,m,20-39,married,,low,0.675,40
0,m,20-39,married,,medium,0.25,8
0,m,20-39,married,,high,0.3333333333333333,6
0,m,20-39,married,<20k,,0.5,2
0,m,20-39,married,<20k,low,1.0,1
0,m,20-39,married,<20k,medium,0.0,1
0,m,20-39,married,<20k,high,nan,0
0,m,20-39,married,20k-50k,,0.6818181818181818,22
0,m,20-39,married,20k-50k,low,0.6818181818181818,22
0,m,20-39,married,20k-50k,medium,nan,0
0,m,20-39,married,20k-50k,high,nan,0
0,m,20-39,married,50k-80k,,0.5,28
0,m,20-39,married,50k-80k,low,0.6470588235294118,17
0,m,20-39,married,50k-80k,medium,0.2,5
0,m,20-39,married,50k-80k,high,0.3333333333333333,6
0,m,20-39,married,80k+,,0.5,2
0,m,20-39,married,80k+,low,nan,0
0,m,20-39,married,80k+,medium,0.5,2
0,m,20-39,married,80k+,high,nan,0
0,m,20-39,single,,,0.40611353711790393,687
0,m,20-39,single,,low,0.4360086767895879,461
0,m,20-39,single,,medium,0.3351063829787234,188
0,m,20-39,single,,high,0.39473684210526316,38
0,m,20-39,single,<20k,,0.3473684210526316,95
0,m,20-39,single,<20k,low,0.3888888888888889,54
0,m,20-39,single,<20k,medium,0.2702702702702703,37
0,m,20-39,single,<20k,high,0.5,4
0,m,20-39,single,20k-50k,,0.35365853658536583,246
0,m,20-39,single,20k-50k,low,0.35772357723577236,123
0,m,20-39,single,20k-50k,medium,0.34959349593495936,123
0,m,20-39,single,20k-50k,high,nan,0
0,m,20-39,single,50k-80k,,0.43783783783783786,185
0,m,20-39,single,50k-80k,low,0.4311377245508982,167
0,m,20-39,single,50k-80k,medium,nan,0
0,m,20-39,single,50k-80k,high,0.5,18
0,m,20-39,single,80k+,,0.484472049689441,161
0,m,20-39,single,80k+,low,0.5470085470085471,117
0,m,20-39,single,80k+,medium,0.35714285714285715,28
0,m,20-39,single,80k+,high,0.25,16
0,m,40-59,,,,0.528604118993135,437
0,m,40-59,,,low,0.5497382198952879,191
0,m,40-59,,,medium,0.4857142857142857,175
0,m,40-59,,,high,0.5774647887323944,71
0,m,40-59,,<20k,,0.2826086956521739,46
0,m,40-59,,<20k,low,0.25,20
0,m,40-59,,<20k,medium,0.3181818181818182,22
0,m,40-59,,<20k,high,0.25,4
0,m,40-59,,20k-50k,,0.5232558139534884,86
0,m,40-59,,20k-50k,low,0.6538461538461539,26
0,m,40-59,,20k-50k,medium,0.42857142857142855,28
0,m,40-59,,20k-50k,high,0.5,32
0,m,40-59,,50k-80k,,0.5497076023391813,171
0,m,40-59,,50k-80k,low,0.5106382978723404,47
0,m,40-59,,50k-80k,medium,0.5436893203883495,103
0,m,40-59,,50k-80k,high,0.6666666666666666,21
0,m,40-59,,80k+,,0.5895522388059702,134
0,m,40-59,,80k+,low,0.6020408163265306,98
0,m,40-59,,80k+,medium,0.45454545454545453,22
0,m,40-59,,80k+,high,0.7142857142857143,14
0,m,40-59,married,,,0.5721925133689839,187
0,m,40-59,married,,low,0.5684210526315789,95
0,m,40-59,married,,medium,0.6304347826086957,46
0,m,40-59,married,,high,0.5217391304347826,46
0,m,40-59,married,<20k,,0.25,4
0,m,40-59,married,<20k,low,nan,0
0,m,40-59,married,<20k,medium,nan,0
0,m,40-59,married,<20k,high,0.25,4
0,m,40-59,married,20k-50k,,0.5686274509803921,51
0,m,40-59,married,20k-50k,low,0.6538461538461539,26
0,m,40-59,married,20k-50k,medium,nan,0
0,m,40-59,married,20k-50k,high,0.48,25
0,m,40-59,married,50k-80k,,0.5818181818181818,110
0,m,40-59,married,50k-80k,low,0.5106382978723404,47
0,m,40-59,married,50k-80k,medium,0.6304347826086957,46
0,m,40-59,married,50k-80k,high,0.6470588235294118,17
0,m,40-59,married,80k+,,0.5909090909090909,22
0,m,40-59,married,80k+,low,0.5909090909090909,22
0,m,40-59,married,80k+,medium,nan,0
0,m,40-59,married,80k+,high,nan,0
0,m,40-59,single,,,0.496,250
0,m,40-59,single,,low,0.53125,96
0,m,40-59,single,,medium,0.43410852713178294,129
0,m,40-59,single,,high,0.68,25
0,m,40-59,single,<20k,,0.2857142857142857,42
0,m,40-59,single,<20k,low,0.25,20
0,m,40-59,single,<20k,medium,0.3181818181818182,22
0,m,40-59,single,<20k,high,nan,0
0,m,40-59,single,20k-50k,,0.45714285714285713,35
0,m,40-59,single,20k-50k,low,nan,0
0,m,40-59,single,20k-50k,medium,0.42857142857142855,28
0,m,40-59,single,20k-50k,high,0.5714285714285714,7
0,m,40-59,single,50k-80k,,0.4918032786885246,61
0,m,40-59,single,50k-80k,low,nan,0
0,m,40-59,single,50k-80k,medium,0.47368421052631576,57
0,m,40-59,single,50k-80k,high,0.75,4
0,m,40-59,single,80k+,,0.5892857142857143,112
0,m,40-59,single,80k+,low,0.6052631578947368,76
0,m,40-59,single,80k+,medium,0.45454545454545453,22
0,m,40-59,single,80k+,high,0.7142857142857143,14
0,m,60+,,,,0.6574074074074074,324
0,m,60+,,,low,0.6989247311827957,186
0,m,60+,,,medium,0.515625,64
0,m,60+,,,high,0.6756756756756757,74
0,m,60+,,<20k,,0.32142857142857145,28
0,m,60+,,<20k,low,0.36363636363636365,11
0,m,60+,,<20k,medium,0.23076923076923078,13
0,m,60+,,<20k,high,0.5,4
0,m,60+,,20k-50k,,0.41025641025641024,39
0,m,60+,,20k-50k,low,0.3,10
0,m,60+,,20k-50k,medium,0.3333333333333333,6
0,m,60+,,20k-50k,high,0.4782608695652174,23
0,m,60+,,50k-80k,,0.7417218543046358,151
0,m,60+,,50k-80k,low,0.7410714285714286,112
0,m,60+,,50k-80k,medium,0.5714285714285714,7
0,m,60+,,50k-80k,high,0.78125,32
0,m,60+,,80k+,,0.7169811320754716,106
0,m,60+,,80k+,low,0.7547169811320755,53
0,m,60+,,80k+,medium,0.631578947368421,38
0,m,60+,,80k+,high,0.8,15
0,m,60+,married,,,0.6764705882352942,272
0,m,60+,married,,low,0.725609756097561,164
0,m,60+,married,,medium,0.5111111111111111,45
0,m,60+,married,,high,0.6666666666666666,63
0,m,60+,married,<20k,,0.3181818181818182,22
0,m,60+,married,<20k,low,0.4,5
0,m,60+,married,<20k,medium,0.23076923076923078,13
0,m,60+,married,<20k,high,0.5,4
0,m,60+,married,20k-50k,,0.375,16
0,m,60+,married,20k-50k,low,nan,0
0,m,60+,married,20k-50k,medium,nan,0
0,m,60+,married,20k-50k,high,0.375,16
0,m,60+,married,50k-80k,,0.7446808510638298,141
0,m,60+,married,50k-80k,low,0.7339449541284404,109
0,m,60+,married,50k-80k,medium,nan,0
0,m,60+,married,50k-80k,high,0.78125,32
0,m,60+,married,80k+,,0.7096774193548387,93
0,m,60+,married,80k+,low,0.74,50
0,m,60+,married,80k+,medium,0.625,32
0,m,60+,married,80k+,high,0.8181818181818182,11
0,m,60+,single,,,0.5576923076923077,52
0,m,60+,single,,low,0.5,22
0,m,60+,single,,medium,0.5263157894736842,19
0,m,60+,single,,high,0.7272727272727273,11
0,m,60+,single,<20k,,0.3333333333333333,6
0,m,60+,single,<20k,low,0.3333333333333333,6
0,m,60+,single,<20k,medium,nan,0
0,m,60+,single,<20k,high,nan,0
0,m,60+,single,20k-50k,,0.43478260869565216,23
0,m,60+,single,20k-50k,low,0.3,10
0,m,60+,single,20k-50k,medium,0.3333333333333333,6
0,m,60+,single,20k-50k,high,0.7142857142857143,7
0,m,60+,single,50k-80k,,0.7,10
0,m,60+,single,50k-80k,low,1.0,3
0,m,60+,single,50k-80k,medium,0.5714285714285714,7
0,m,60+,single,50k-80k,high,nan,0
0,m,60+,single,80k+,,0.7692307692307693,13
0,m,60+,single,80k+,low,1.0,3
0,m,60+,single,80k+,medium,0.6666666666666666,6
0,m,60+,single,80k+,high,0.75,4
0.1,,,,,,0.5132743362831859,2712
0.1,,,,,low,0.5069801616458487,1361
0.1,,,,,medium,0.5142566191446029,982
0.1,,,,,high,0.5338753387533876,369
0.1,,,,<20k,,0.4365781710914454,339
0.1,,,,<20k,low,0.4375,192
0.1,,,,<20k,medium,0.39325842696629215,89
0.1,,,,<20k,high,0.5,58
0.1,,,,20k-50k,,0.4685714285714286,875
0.1,,,,20k-50k,low,0.47443762781186094,489
0.1,,,,20k-50k,medium,0.4750830564784053,301
0.1,,,,20k-50k,high,0.4117647058823529,85
0.1,,,,50k-80k,,0.5236447520184544,867
0.1,,,,50k-80k,low,0.5130434782608696,345
0.1,,,,50k-80k,medium,0.527027027027027,370
0.1,,,,50k-80k,high,0.5394736842105263,152
0.1,,,,80k+,,0.6022187004754358,631
0.1,,,,80k+,low,0.5880597014925373,335
0.1,,,,80k+,medium,0.5945945945945946,222
0.1,,,,80k+,high,0.6891891891891891,74
0.1,,,married,,,0.5796124684077506,1187
0.1,,,married,,low,0.5652892561983471,605
0.1,,,married,,medium,0.5723140495867769,484
0.1,,,married,,high,0.7040816326530612,98
0.1,,,married,<20k,,0.47058823529411764,119
0.1,,,married,<20k,low,0.46875,64
0.1,,,married,<20k,medium,0.4,35
0.1,,,married,<20k,high,0.6,20
0.1,,,married,20k-50k,,0.5433403805496829,473
0.1,,,married,20k-50k,low,0.5263157894736842,266
0.1,,,married,20k-50k,medium,0.5502645502645502,189
0.1,,,married,20k-50k,high,0.7222222222222222,18
0.1,,,married,50k-80k,,0.5850746268656717,335
0.1,,,married,50k-80k,low,0.6,110
0.1,,,married,50k-80k,medium,0.5647668393782384,193
0.1,,,married,50k-80k,high,0.65625,32
0.1,,,married,80k+,,0.6884615384615385,260
0.1,,,married,80k+,low,0.6424242424242425,165
0.1,,,married,80k+,medium,0.746268656716418,67
0.1,,,married,80k+,high,0.8214285714285714,28
0.1,,,single,,,0.4616393442622951,1525
0.1,,,single,,low,0.4603174603174603,756
0.1,,,single,,medium,0.4578313253012048,498
0.1,,,single,,high,0.47232472324723246,271
0.1,,,single,<20k,,0.41818181818181815,220
0.1,,,single,<20k,low,0.421875,128
0.1,,,single,<20k,medium,0.3888888888888889,54
0.1,,,single,<20k,high,0.4473684210526316,38
0.1,,,single,20k-50k,,0.3805970149253731,402
0.1,,,single,20k-50k,low,0.4125560538116592,223
0.1,,,single,20k-50k,medium,0.3482142857142857,112
0.1,,,single,20k-50k,high,0.3283582089552239,67
0.1,,,single,50k-80k,,0.4849624060150376,532
0.1,,,single,50k-80k,low,0.4723404255319149,235
0.1,,,single,50k-80k,medium,0.4858757062146893,177
0.1,,,single,50k-80k,high,0.5083333333333333,120
0.1,,,single,80k+,,0.5417789757412399,371
0.1,,,single,80k+,low,0.5352941176470588,170
0.1,,,single,80k+,medium,0.5290322580645161,155
0.1,,,single,80k+,high,0.6086956521739131,46
0.1,,<20,,,,0.325,120
0.1,,<20,,,low,0.2926829268292683,41
0.1,,<20,,,medium,0.32786885245901637,61
0.1,,<20,,,high,0.3888888888888889,18
0.1,,<20,,<20k,,0.25,16
0.1,,<20,,<20k,low,0.0,2
0.1,,<20,,<20k,medium,0.25,12
0.1,,<20,,<20k,high,0.5,2
0.1,,<20,,20k-50k,,0.26666666666666666,30
0.1,,<20,,20k-50k,low,0.2777777777777778,18
0.1,,<20,,20k-50k,medium,0.14285714285714285,7
0.1,,<20,,20k-50k,high,0.4,5
0.1,,<20,,50k-80k,,0.35,40
0.1,,<20,,50k-80k,low,0.35294117647058826,17
0.1,,<20,,50k-80k,medium,0.2777777777777778,18
0.1,,<20,,50k-80k,high,0.6,5
0.1,,<20,,80k+,,0.38235294117647056,34
0.1,,<20,,80k+,low,0.25,4
0.1,,<20,,80k+,medium,0.4583333333333333,24
0.1,,<20,,80k+,high,0.16666666666666666,6
0.1,,<20,married,,,0.5,2
0.1,,<20,married,,low,0.0,1
0.1,,<20,married,,medium,1.0,1
0.1,,<20,married,,high,nan,0
0.1,,<20,married,<20k,,nan,0
0.1,,<20,married,<20k,low,nan,0
0.1,,<20,married,<20k,medium,nan,0
0.1,,<20,married,<20k,high,nan,0
0.1,,<20,married,20k-50k,,0.0,1
0.1,,<20,married,20k-50k,low,0.0,1
0.1,,<20,married,20k-50k,medium,nan,0
0.1,,<20,married,20k-50k,high,nan,0
0.1,,<20,married,50k-80k,,nan,0
0.1,,<20,married,50k-80k,low,nan,0
0.1,,<20,married,50k-80k,medium,nan,0
0.1,,<20,married,50k-80k,high,nan,0
0.1,,<20,married,80k+,,1.0,1
0.1,,<20,married,80k+,low,nan,0
0.1,,<20,married,80k+,medium,1.0,1
0.1,,<20,married,80k+,high,nan,0
0.1,,<20,single,,,0.3220338983050847,118
0.1,,<20,single,,low,0.3,40
0.1,,<20,single,,medium,0.31666666666666665,60
0.1,,<20,single,,high,0.3888888888888889,18
0.1,,<20,single,<20k,,0.25,16
0.1,,<20,single,<20k,low,0.0,2
0.1,,<20,single,<20k,medium,0.25,12
0.1,,<20,single,<20k,high,0.5,2
0.1,,<20,single,20k-50k,,0.27586206896551724,29
0.1,,<20,single,20k-50k,low,0.29411764705882354,17
0.1,,<20,single,20k-50k,medium,0.14285714285714285,7
0.1,,<20,single,20k-50k,high,0.4,5
0.1,,<20,single,50k-80k,,0.35,40
0.1,,<20,single,50k-80k,low,0.35294117647058826,17
0.1,,<20,single,50k-80k,medium,0.2777777777777778,18
0.1,,<20,single,50k-80k,high,0.6,5
0.1,,<20,single,80k+,,0.36363636363636365,33
0.1,,<20,single,80k+,low,0.25,4
0.1,,<20,single,80k+,medium,0.43478260869565216,23
0.1,,<20,single,80k+,high,0.16666666666666666,6
0.1,,20-39,,,,0.48554913294797686,865
0.1,,20-39,,,low,0.46981627296587924,381
0.1,,20-39,,,medium,0.4901315789473684,304
0.1,,20-39,,,high,0.5111111111111111,180
0.1,,20-39,,<20k,,0.40441176470588236,136
0.1,,20-39,,<20k,low,0.42857142857142855,91
0.1,,20-39,,<20k,medium,0.3333333333333333,24
0.1,,20-39,,<20k,high,0.38095238095238093,21
0.1,,20-39,,20k-50k,,0.39090909090909093,220
