treatment, sex, age  , marital_status, income , accidents, retention          , number_of_clients
0        , m  , <20  , single        , <20k   , high     , 0.0                ,                 2
0        , m  , <20  , single        , 20k-50k,          , 0.35294117647058826,                17
0        , m  , <20  , single        , 20k-50k, low      , 0.0                ,                 3
0        , m  , <20  , single        , 20k-50k, medium   , nan                ,                 0
0        , m  , <20  , single        , 20k-50k, high     , 0.42857142857142855,                14
0        , m  , <20  , single        , 50k-80k,          , 0.29411764705882354,                17
0        , m  , <20  , single        , 50k-80k, low      , 0.0                ,                 3
0        , m  , <20  , single        , 50k-80k, medium   , 0.6                ,                 5
0        , m  , <20  , single        , 50k-80k, high     , 0.2222222222222222 ,                 9
0        , m  , <20  , single        , 80k+   ,          , 0.3333333333333333 ,                12
0        , m  , <20  , single        , 80k+   , low      , 0.4                ,                 5
0        , m  , <20  , single        , 80k+   , medium   , 0.2857142857142857 ,                 7
0        , m  , <20  , single        , 80k+   , high     , nan                ,                 0
0        , m  , 20-39,               ,        ,          , 0.44145873320537427,               521
0        , m  , 20-39,               ,        , low      , 0.45251396648044695,               179
0        , m  , 20-39,               ,        , medium   , 0.4489795918367347 ,                49
0        , m  , 20-39,               ,        , high     , 0.4334470989761092 ,               293
0        , m  , 20-39,               , <20k   ,          , 0.4233576642335766 ,               137
0        , m  , 20-39,               , <20k   , low      , 1.0                ,                 1
0        , m  , 20-39,               , <20k   , medium   , 0.41025641025641024,                39
0        , m  , 20-39,               , <20k   , high     , 0.422680412371134  ,                97
0        , m  , 20-39,               , 20k-50k,          , 0.48739495798319327,               119
0        , m  , 20-39,               , 20k-50k, low      , 0.4142857142857143 ,                70
0        , m  , 20-39,               , 20k-50k, medium   , 0.8333333333333334 ,                 6
0        , m  , 20-39,               , 20k-50k, high     , 0.5581395348837209 ,                43
0        , m  , 20-39,               , 50k-80k,          , 0.4369369369369369 ,               222
0        , m  , 20-39,               , 50k-80k, low      , 0.4878048780487805 ,                82
0        , m  , 20-39,               , 50k-80k, medium   , 0.25               ,                 4
0        , m  , 20-39,               , 50k-80k, high     , 0.4117647058823529 ,               136
0        , m  , 20-39,               , 80k+   ,          , 0.3953488372093023 ,                43
0        , m  , 20-39,               , 80k+   , low      , 0.4230769230769231 ,                26
0        , m  , 20-39,               , 80k+   , medium   , nan                ,                 0
0        , m  , 20-39,               , 80k+   , high     , 0.35294117647058826,                17
0        , m  , 20-39, married       ,        ,          , 0.5303030303030303 ,                66
0        , m  , 20-39, married       ,        , low      , 0.45454545454545453,                22
0        , m  , 20-39, married       ,        , medium   , 0.5                ,                12
0        , m  , 20-39, married       ,        , high     , 0.59375            ,                32
0        , m  , 20-39, married       , <20k   ,          , 0.42857142857142855,                14
0        , m  , 20-39, married       , <20k   , low      , 1.0                ,                 1
0        , m  , 20-39, married       , <20k   , medium   , 0.0                ,                 2
0        , m  , 20-39, married       , <20k   , high     , 0.45454545454545453,                11
0        , m  , 20-39, married       , 20k-50k,          , 0.6363636363636364 ,                11
0        , m  , 20-39, married       , 20k-50k, low      , 0.5                ,                 4
0        , m  , 20-39, married       , 20k-50k, medium   , 0.8333333333333334 ,                 6
0        , m  , 20-39, married       , 20k-50k, high     , 0.0                ,                 1
0        , m  , 20-39, married       , 50k-80k,          , 0.5161290322580645 ,                31
0        , m  , 20-39, married       , 50k-80k, low      , 0.4166666666666667 ,                12
0        , m  , 20-39, married       , 50k-80k, medium   , 0.25               ,                 4
0        , m  , 20-39, married       , 50k-80k, high     , 0.6666666666666666 ,                15
0        , m  , 20-39, married       , 80k+   ,          , 0.6                ,                10
0        , m  , 20-39, married       , 80k+   , low      , 0.4                ,                 5
0        , m  , 20-39, married       , 80k+   , medium   , nan                ,                 0
0        , m  , 20-39, married       , 80k+   , high     , 0.8                ,                 5
0        , m  , 20-39, single        ,        ,          , 0.42857142857142855,               455
0        , m  , 20-39, single        ,        , low      , 0.45222929936305734,               157
0        , m  , 20-39, single        ,        , medium   , 0.43243243243243246,                37
0        , m  , 20-39, single        ,        , high     , 0.41379310344827586,               261
0        , m  , 20-39, single        , <20k   ,          , 0.42276422764227645,               123
0        , m  , 20-39, single        , <20k   , low      , nan                ,                 0
0        , m  , 20-39, single        , <20k   , medium   , 0.43243243243243246,                37
0        , m  , 20-39, single        , <20k   , high     , 0.4186046511627907 ,                86
0        , m  , 20-39, single        , 20k-50k,          , 0.4722222222222222 ,               108
0        , m  , 20-39, single        , 20k-50k, low      , 0.4090909090909091 ,                66
0        , m  , 20-39, single        , 20k-50k, medium   , nan                ,                 0
0        , m  , 20-39, single        , 20k-50k, high     , 0.5714285714285714 ,                42
0        , m  , 20-39, single        , 50k-80k,          , 0.42408376963350786,               191
0        , m  , 20-39, single        , 50k-80k, low      , 0.5                ,                70
0        , m  , 20-39, single        , 50k-80k, medium   , nan                ,                 0
0        , m  , 20-39, single        , 50k-80k, high     , 0.38016528925619836,               121
0        , m  , 20-39, single        , 80k+   ,          , 0.3333333333333333 ,                33
0        , m  , 20-39, single        , 80k+   , low      , 0.42857142857142855,                21
0        , m  , 20-39, single        , 80k+   , medium   , nan                ,                 0
0        , m  , 20-39, single        , 80k+   , high     , 0.16666666666666666,                12
0        , m  , 40-59,               ,        ,          , 0.5528596187175043 ,               577
0        , m  , 40-59,               ,        , low      , 0.5454545454545454 ,               198
0        , m  , 40-59,               ,        , medium   , 0.5763888888888888 ,               144
0        , m  , 40-59,               ,        , high     , 0.5446808510638298 ,               235
0        , m  , 40-59,               , <20k   ,          , 0.48717948717948717,               117
0        , m  , 40-59,               , <20k   , low      , 0.44               ,                50
0        , m  , 40-59,               , <20k   , medium   , 0.5333333333333333 ,                15
0        , m  , 40-59,               , <20k   , high     , 0.5192307692307693 ,                52
0        , m  , 40-59,               , 20k-50k,          , 0.547945205479452  ,               219
0        , m  , 40-59,               , 20k-50k, low      , 0.5866666666666667 ,                75
0        , m  , 40-59,               , 20k-50k, medium   , 0.509090909090909  ,                55
0        , m  , 40-59,               , 20k-50k, high     , 0.5393258426966292 ,                89
0        , m  , 40-59,               , 50k-80k,          , 0.5609756097560976 ,               123
0        , m  , 40-59,               , 50k-80k, low      , 0.5964912280701754 ,                57
0        , m  , 40-59,               , 50k-80k, medium   , 0.5909090909090909 ,                22
0        , m  , 40-59,               , 50k-80k, high     , 0.5                ,                44
0        , m  , 40-59,               , 80k+   ,          , 0.6186440677966102 ,               118
0        , m  , 40-59,               , 80k+   , low      , 0.5                ,                16
0        , m  , 40-59,               , 80k+   , medium   , 0.6538461538461539 ,                52
0        , m  , 40-59,               , 80k+   , high     , 0.62               ,                50
0        , m  , 40-59, married       ,        ,          , 0.5714285714285714 ,               210
0        , m  , 40-59, married       ,        , low      , 0.5490196078431373 ,               102
0        , m  , 40-59, married       ,        , medium   , 0.6363636363636364 ,                44
0        , m  , 40-59, married       ,        , high     , 0.5625             ,                64
0        , m  , 40-59, married       , <20k   ,          , 0.5217391304347826 ,                46
0        , m  , 40-59, married       , <20k   , low      , 0.5666666666666667 ,                30
0        , m  , 40-59, married       , <20k   , medium   , 0.5714285714285714 ,                 7
0        , m  , 40-59, married       , <20k   , high     , 0.3333333333333333 ,                 9
0        , m  , 40-59, married       , 20k-50k,          , 0.5342465753424658 ,                73
0        , m  , 40-59, married       , 20k-50k, low      , 0.5428571428571428 ,                35
0        , m  , 40-59, married       , 20k-50k, medium   , 0.5454545454545454 ,                11
0        , m  , 40-59, married       , 20k-50k, high     , 0.5185185185185185 ,                27
0        , m  , 40-59, married       , 50k-80k,          , 0.5405405405405406 ,                37
0        , m  , 40-59, married       , 50k-80k, low      , 0.5405405405405406 ,                37
0        , m  , 40-59, married       , 50k-80k, medium   , nan                ,                 0
0        , m  , 40-59, married       , 50k-80k, high     , nan                ,                 0
0        , m  , 40-59, married       , 80k+   ,          , 0.6851851851851852 ,                54
0        , m  , 40-59, married       , 80k+   , low      , nan                ,                 0
0        , m  , 40-59, married       , 80k+   , medium   , 0.6923076923076923 ,                26
0        , m  , 40-59, married       , 80k+   , high     , 0.6785714285714286 ,                28
0        , m  , 40-59, single        ,        ,          , 0.5422343324250681 ,               367
0        , m  , 40-59, single        ,        , low      , 0.5416666666666666 ,                96
0        , m  , 40-59, single        ,        , medium   , 0.55               ,               100
0        , m  , 40-59, single        ,        , high     , 0.5380116959064327 ,               171
0        , m  , 40-59, single        , <20k   ,          , 0.4647887323943662 ,                71
0        , m  , 40-59, single        , <20k   , low      , 0.25               ,                20
0        , m  , 40-59, single        , <20k   , medium   , 0.5                ,                 8
0        , m  , 40-59, single        , <20k   , high     , 0.5581395348837209 ,                43
0        , m  , 40-59, single        , 20k-50k,          , 0.5547945205479452 ,               146
0        , m  , 40-59, single        , 20k-50k, low      , 0.625              ,                40
0        , m  , 40-59, single        , 20k-50k, medium   , 0.5                ,                44
0        , m  , 40-59, single        , 20k-50k, high     , 0.5483870967741935 ,                62
0        , m  , 40-59, single        , 50k-80k,          , 0.5697674418604651 ,                86
0        , m  , 40-59, single        , 50k-80k, low      , 0.7                ,                20
0        , m  , 40-59, single        , 50k-80k, medium   , 0.5909090909090909 ,                22
0        , m  , 40-59, single        , 50k-80k, high     , 0.5                ,                44
0        , m  , 40-59, single        , 80k+   ,          , 0.5625             ,                64
0        , m  , 40-59, single        , 80k+   , low      , 0.5                ,                16
0        , m  , 40-59, single        , 80k+   , medium   , 0.6153846153846154 ,                26
0        , m  , 40-59, single        , 80k+   , high     , 0.5454545454545454 ,                22
0        , m  , 60+  ,               ,        ,          , 0.5857142857142857 ,               210
0        , m  , 60+  ,               ,        , low      , 0.631578947368421  ,                38
0        , m  , 60+  ,               ,        , medium   , 0.5540540540540541 ,                74
0        , m  , 60+  ,               ,        , high     , 0.5918367346938775 ,                98
0        , m  , 60+  ,               , <20k   ,          , 0.5614035087719298 ,                57
0        , m  , 60+  ,               , <20k   , low      , 0.56               ,                25
0        , m  , 60+  ,               , <20k   , medium   , 0.5                ,                 4
0        , m  , 60+  ,               , <20k   , high     , 0.5714285714285714 ,                28
0        , m  , 60+  ,               , 20k-50k,          , 0.625              ,                80
0        , m  , 60+  ,               , 20k-50k, low      , 0.8181818181818182 ,                11
0        , m  , 60+  ,               , 20k-50k, medium   , 0.5588235294117647 ,                34
0        , m  , 60+  ,               , 20k-50k, high     , 0.6285714285714286 ,                35
0        , m  , 60+  ,               , 50k-80k,          , 0.5384615384615384 ,                39
0        , m  , 60+  ,               , 50k-80k, low      , nan                ,                 0
0        , m  , 60+  ,               , 50k-80k, medium   , 0.25               ,                 4
0        , m  , 60+  ,               , 50k-80k, high     , 0.5714285714285714 ,                35
0        , m  , 60+  ,               , 80k+   ,          , 0.5882352941176471 ,                34
0        , m  , 60+  ,               , 80k+   , low      , 0.5                ,                 2
0        , m  , 60+  ,               , 80k+   , medium   , 0.59375            ,                32
0        , m  , 60+  ,               , 80k+   , high     , nan                ,                 0
0        , m  , 60+  , married       ,        ,          , 0.5668789808917197 ,               157
0        , m  , 60+  , married       ,        , low      , 0.56               ,                25
0        , m  , 60+  , married       ,        , medium   , 0.5714285714285714 ,                56
0        , m  , 60+  , married       ,        , high     , 0.5657894736842105 ,                76
0        , m  , 60+  , married       , <20k   ,          , 0.5294117647058824 ,                51
0        , m  , 60+  , married       , <20k   , low      , 0.56               ,                25
0        , m  , 60+  , married       , <20k   , medium   , 0.5                ,                 4
0        , m  , 60+  , married       , <20k   , high     , 0.5                ,                22
0        , m  , 60+  , married       , 20k-50k,          , 0.5660377358490566 ,                53
0        , m  , 60+  , married       , 20k-50k, low      , nan                ,                 0
0        , m  , 60+  , married       , 20k-50k, medium   , 0.5                ,                28
0        , m  , 60+  , married       , 20k-50k, high     , 0.64               ,                25
0        , m  , 60+  , married       , 50k-80k,          , 0.5517241379310345 ,                29
0        , m  , 60+  , married       , 50k-80k, low      , nan                ,                 0
0        , m  , 60+  , married       , 50k-80k, medium   , nan                ,                 0
0        , m  , 60+  , married       , 50k-80k, high     , 0.5517241379310345 ,                29
0        , m  , 60+  , married       , 80k+   ,          , 0.6666666666666666 ,                24
0        , m  , 60+  , married       , 80k+   , low      , nan                ,                 0
0        , m  , 60+  , married       , 80k+   , medium   , 0.6666666666666666 ,                24
0        , m  , 60+  , married       , 80k+   , high     , nan                ,                 0
0        , m  , 60+  , single        ,        ,          , 0.6415094339622641 ,                53
0        , m  , 60+  , single        ,        , low      , 0.7692307692307693 ,                13
0        , m  , 60+  , single        ,        , medium   , 0.5                ,                18
0        , m  , 60+  , single        ,        , high     , 0.6818181818181818 ,                22
0        , m  , 60+  , single        , <20k   ,          , 0.8333333333333334 ,                 6
0        , m  , 60+  , single        , <20k   , low      , nan                ,                 0
0        , m  , 60+  , single        , <20k   , medium   , nan                ,                 0
0        , m  , 60+  , single        , <20k   , high     , 0.8333333333333334 ,                 6
0        , m  , 60+  , single        , 20k-50k,          , 0.7407407407407407 ,                27
0        , m  , 60+  , single        , 20k-50k, low      , 0.8181818181818182 ,                11
0        , m  , 60+  , single        , 20k-50k, medium   , 0.8333333333333334 ,                 6
0        , m  , 60+  , single        , 20k-50k, high     , 0.6                ,                10
0        , m  , 60+  , single        , 50k-80k,          , 0.5                ,                10
0        , m  , 60+  , single        , 50k-80k, low      , nan                ,                 0
0        , m  , 60+  , single        , 50k-80k, medium   , 0.25               ,                 4
0        , m  , 60+  , single        , 50k-80k, high     , 0.6666666666666666 ,                 6
0        , m  , 60+  , single        , 80k+   ,          , 0.4                ,                10
0        , m  , 60+  , single        , 80k+   , low      , 0.5                ,                 2
0        , m  , 60+  , single        , 80k+   , medium   , 0.375              ,                 8
0        , m  , 60+  , single        , 80k+   , high     , nan                ,                 0
0.1      ,    ,      ,               ,        ,          , 0.4993690851735016 ,              3170
0.1      ,    ,      ,               ,        , low      , 0.5125208681135225 ,              1198
0.1      ,    ,      ,               ,        , medium   , 0.48612538540596095,               973
0.1      ,    ,      ,               ,        , high     , 0.4964964964964965 ,               999
0.1      ,    ,      ,               , <20k   ,          , 0.46210720887245843,               541
0.1      ,    ,      ,               , <20k   , low      , 0.5107296137339056 ,               233
0.1      ,    ,      ,               , <20k   , medium   , 0.41935483870967744,               155
0.1      ,    ,      ,               , <20k   , high     , 0.43137254901960786,               153
0.1      ,    ,      ,               , 20k-50k,          , 0.500965250965251  ,              1036
0.1      ,    ,      ,               , 20k-50k, low      , 0.5021367521367521 ,               468
0.1      ,    ,      ,               , 20k-50k, medium   , 0.492              ,               250
0.1      ,    ,      ,               , 20k-50k, high     , 0.5062893081761006 ,               318
0.1      ,    ,      ,               , 50k-80k,          , 0.4880847308031774 ,              1133
0.1      ,    ,      ,               , 50k-80k, low      , 0.4882154882154882 ,               297
0.1      ,    ,      ,               , 50k-80k, medium   , 0.5                ,               502
0.1      ,    ,      ,               , 50k-80k, high     , 0.47005988023952094,               334
0.1      ,    ,      ,               , 80k+   ,          , 0.5673913043478261 ,               460
0.1      ,    ,      ,               , 80k+   , low      , 0.575              ,               200
0.1      ,    ,      ,               , 80k+   , medium   , 0.5151515151515151 ,                66
0.1      ,    ,      ,               , 80k+   , high     , 0.5773195876288659 ,               194
0.1      ,    ,      , married       ,        ,          , 0.5912106135986733 ,              1206
0.1      ,    ,      , married       ,        , low      , 0.6045918367346939 ,               392
0.1      ,    ,      , married       ,        , medium   , 0.5706051873198847 ,               347
0.1      ,    ,      , married       ,        , high     , 0.5952890792291221 ,               467
0.1      ,    ,      , married       , <20k   ,          , 0.5375494071146245 ,               253
0.1      ,    ,      , married       , <20k   , low      , 0.5491803278688525 ,               122
0.1      ,    ,      , married       , <20k   , medium   , 0.5846153846153846 ,                65
0.1      ,    ,      , married       , <20k   , high     , 0.4696969696969697 ,                66
0.1      ,    ,      , married       , 20k-50k,          , 0.6005221932114883 ,               383
0.1      ,    ,      , married       , 20k-50k, low      , 0.6170212765957447 ,               141
0.1      ,    ,      , married       , 20k-50k, medium   , 0.5230769230769231 ,                65
0.1      ,    ,      , married       , 20k-50k, high     , 0.615819209039548  ,               177
0.1      ,    ,      , married       , 50k-80k,          , 0.5656836461126006 ,               373
0.1      ,    ,      , married       , 50k-80k, low      , 0.48484848484848486,                33
0.1      ,    ,      , married       , 50k-80k, medium   , 0.558974358974359  ,               195
0.1      ,    ,      , married       , 50k-80k, high     , 0.593103448275862  ,               145
0.1      ,    ,      , married       , 80k+   ,          , 0.6903553299492385 ,               197
0.1      ,    ,      , married       , 80k+   , low      , 0.6979166666666666 ,                96
0.1      ,    ,      , married       , 80k+   , medium   , 0.7727272727272727 ,                22
0.1      ,    ,      , married       , 80k+   , high     , 0.6582278481012658 ,                79
0.1      ,    ,      , single        ,        ,          , 0.4429735234215886 ,              1964
0.1      ,    ,      , single        ,        , low      , 0.46774193548387094,               806
0.1      ,    ,      , single        ,        , medium   , 0.43929712460063897,               626
0.1      ,    ,      , single        ,        , high     , 0.40977443609022557,               532
0.1      ,    ,      , single        , <20k   ,          , 0.3958333333333333 ,               288
0.1      ,    ,      , single        , <20k   , low      , 0.46846846846846846,               111
0.1      ,    ,      , single        , <20k   , medium   , 0.3                ,                90
0.1      ,    ,      , single        , <20k   , high     , 0.40229885057471265,                87
0.1      ,    ,      , single        , 20k-50k,          , 0.442572741194487  ,               653
0.1      ,    ,      , single        , 20k-50k, low      , 0.4525993883792049 ,               327
0.1      ,    ,      , single        , 20k-50k, medium   , 0.4810810810810811 ,               185
0.1      ,    ,      , single        , 20k-50k, high     , 0.36879432624113473,               141
0.1      ,    ,      , single        , 50k-80k,          , 0.45               ,               760
0.1      ,    ,      , single        , 50k-80k, low      , 0.48863636363636365,               264
0.1      ,    ,      , single        , 50k-80k, medium   , 0.46254071661237783,               307
0.1      ,    ,      , single        , 50k-80k, high     , 0.37566137566137564,               189
0.1      ,    ,      , single        , 80k+   ,          , 0.4752851711026616 ,               263
0.1      ,    ,      , single        , 80k+   , low      , 0.46153846153846156,               104
0.1      ,    ,      , single        , 80k+   , medium   , 0.38636363636363635,                44
0.1      ,    ,      , single        , 80k+   , high     , 0.5217391304347826 ,               115
0.1      ,    , <20  ,               ,        ,          , 0.4032258064516129 ,               124
0.1      ,    , <20  ,               ,        , low      , 0.38               ,                50
0.1      ,    , <20  ,               ,        , medium   , 0.4888888888888889 ,                45
0.1      ,    , <20  ,               ,        , high     , 0.3103448275862069 ,                29
0.1      ,    , <20  ,               , <20k   ,          , 0.36               ,                25
0.1      ,    , <20  ,               , <20k   , low      , 0.4375             ,                16
0.1      ,    , <20  ,               , <20k   , medium   , 0.3333333333333333 ,                 3
0.1      ,    , <20  ,               , <20k   , high     , 0.16666666666666666,                 6
0.1      ,    , <20  ,               , 20k-50k,          , 0.4358974358974359 ,                39
0.1      ,    , <20  ,               , 20k-50k, low      , 0.3                ,                20
0.1      ,    , <20  ,               , 20k-50k, medium   , 0.5789473684210527 ,                19
0.1      ,    , <20  ,               , 20k-50k, high     , nan                ,                 0
0.1      ,    , <20  ,               , 50k-80k,          , 0.3684210526315789 ,                38
0.1      ,    , <20  ,               , 50k-80k, low      , 0.3333333333333333 ,                 3
0.1      ,    , <20  ,               , 50k-80k, medium   , 0.3888888888888889 ,                18
0.1      ,    , <20  ,               , 50k-80k, high     , 0.35294117647058826,                17
0.1      ,    , <20  ,               , 80k+   ,          , 0.45454545454545453,                22
0.1      ,    , <20  ,               , 80k+   , low      , 0.45454545454545453,                11
0.1      ,    , <20  ,               , 80k+   , medium   , 0.6                ,                 5
0.1      ,    , <20  ,               , 80k+   , high     , 0.3333333333333333 ,                 6
0.1      ,    , <20  , married       ,        ,          , 1.0                ,                 2
0.1      ,    , <20  , married       ,        , low      , nan                ,                 0
0.1      ,    , <20  , married       ,        , medium   , 1.0                ,                 1
0.1      ,    , <20  , married       ,        , high     , 1.0                ,                 1
0.1      ,    , <20  , married       , <20k   ,          , nan                ,                 0
0.1      ,    , <20  , married       , <20k   , low      , nan                ,                 0
0.1      ,    , <20  , married       , <20k   , medium   , nan                ,                 0
0.1      ,    , <20  , married       , <20k   , high     , nan                ,                 0
0.1      ,    , <20  , married       , 20k-50k,          , 1.0                ,                 1
0.1      ,    , <20  , married       , 20k-50k, low      , nan                ,                 0
0.1      ,    , <20  , married       , 20k-50k, medium   , 1.0                ,                 1
0.1      ,    , <20  , married       , 20k-50k, high     , nan                ,                 0
0.1      ,    , <20  , married       , 50k-80k,          , nan                ,                 0
0.1      ,    , <20  , married       , 50k-80k, low      , nan                ,                 0
0.1      ,    , <20  , married       , 50k-80k, medium   , nan                ,                 0
0.1      ,    , <20  , married       , 50k-80k, high     , nan                ,                 0
0.1      ,    , <20  , married       , 80k+   ,          , 1.0                ,                 1
0.1      ,    , <20  , married       , 80k+   , low      , nan                ,                 0
0.1      ,    , <20  , married       , 80k+   , medium   , nan                ,                 0
0.1      ,    , <20  , married       , 80k+   , high     , 1.0                ,                 1
0.1      ,    , <20  , single        ,        ,          , 0.39344262295081966,               122
0.1      ,    , <20  , single        ,        , low      , 0.38               ,                50
0.1      ,    , <20  , single        ,        , medium   , 0.4772727272727273 ,                44
0.1      ,    , <20  , single        ,        , high     , 0.2857142857142857 ,                28
0.1      ,    , <20  , single        , <20k   ,          , 0.36               ,                25
0.1      ,    , <20  , single        , <20k   , low      , 0.4375             ,                16
0.1      ,    , <20  , single        , <20k   , medium   , 0.3333333333333333 ,                 3
0.1      ,    , <20  , single        , <20k   , high     , 0.16666666666666666,                 6
0.1      ,    , <20  , single        , 20k-50k,          , 0.42105263157894735,                38
0.1      ,    , <20  , single        , 20k-50k, low      , 0.3                ,                20
0.1      ,    , <20  , single        , 20k-50k, medium   , 0.5555555555555556 ,                18
0.1      ,    , <20  , single        , 20k-50k, high     , nan                ,                 0
0.1      ,    , <20  , single        , 50k-80k,          , 0.3684210526315789 ,                38
0.1      ,    , <20  , single        , 50k-80k, low      , 0.3333333333333333 ,                 3
0.1      ,    , <20  , single        , 50k-80k, medium   , 0.3888888888888889 ,                18
0.1      ,    , <20  , single        , 50k-80k, high     , 0.35294117647058826,                17
0.1      ,    , <20  , single        , 80k+   ,          , 0.42857142857142855,                21
0.1      ,    , <20  , single        , 80k+   , low      , 0.45454545454545453,                11
0.1      ,    , <20  , single        , 80k+   , medium   , 0.6                ,                 5
0.1      ,    , <20  , single        , 80k+   , high     , 0.2                ,                 5
0.1      ,    , 20-39,               ,        ,          , 0.39941690962099125,              1029
0.1      ,    , 20-39,               ,        , low      , 0.4119496855345912 ,               318
0.1      ,    , 20-39,               ,        , medium   , 0.391812865497076  ,               342
0.1      ,    , 20-39,               ,        , high     , 0.3956639566395664 ,               369
0.1      ,    , 20-39,               , <20k   ,          , 0.3708609271523179 ,               151
0.1      ,    , 20-39,               , <20k   , low      , 0.4418604651162791 ,                43
0.1      ,    , 20-39,               , <20k   , medium   , 0.3142857142857143 ,                70
0.1      ,    , 20-39,               , <20k   , high     , 0.39473684210526316,                38
0.1      ,    , 20-39,               , 20k-50k,          , 0.4069767441860465 ,               344
0.1      ,    , 20-39,               , 20k-50k, low      , 0.4148148148148148 ,               135
0.1      ,    , 20-39,               , 20k-50k, medium   , 0.49295774647887325,                71
0.1      ,    , 20-39,               , 20k-50k, high     , 0.35507246376811596,               138
0.1      ,    , 20-39,               , 50k-80k,          , 0.37922077922077924,               385
0.1      ,    , 20-39,               , 50k-80k, low      , 0.3804347826086957 ,                92
0.1      ,    , 20-39,               , 50k-80k, medium   , 0.39285714285714285,               168
0.1      ,    , 20-39,               , 50k-80k, high     , 0.36               ,               125
0.1      ,    , 20-39,               , 80k+   ,          , 0.46308724832214765,               149
0.1      ,    , 20-39,               , 80k+   , low      , 0.4375             ,                48
0.1      ,    , 20-39,               , 80k+   , medium   , 0.3333333333333333 ,                33
0.1      ,    , 20-39,               , 80k+   , high     , 0.5441176470588235 ,                68
0.1      ,    , 20-39, married       ,        ,          , 0.47126436781609193,                87
0.1      ,    , 20-39, married       ,        , low      , 0.48936170212765956,                47
0.1      ,    , 20-39, married       ,        , medium   , 0.42857142857142855,                14
0.1      ,    , 20-39, married       ,        , high     , 0.46153846153846156,                26
0.1      ,    , 20-39, married       , <20k   ,          , 0.5294117647058824 ,                17
0.1      ,    , 20-39, married       , <20k   , low      , 0.5                ,                 8
0.1      ,    , 20-39, married       , <20k   , medium   , 1.0                ,                 1
0.1      ,    , 20-39, married       , <20k   , high     , 0.5                ,                 8
0.1      ,    , 20-39, married       , 20k-50k,          , 0.5833333333333334 ,                24
0.1      ,    , 20-39, married       , 20k-50k, low      , 0.5789473684210527 ,                19
0.1      ,    , 20-39, married       , 20k-50k, medium   , 0.5                ,                 2
0.1      ,    , 20-39, married       , 20k-50k, high     , 0.6666666666666666 ,                 3
0.1      ,    , 20-39, married       , 50k-80k,          , 0.26666666666666666,                30
0.1      ,    , 20-39, married       , 50k-80k, low      , 0.125              ,                 8
0.1      ,    , 20-39, married       , 50k-80k, medium   , 0.25               ,                 8
0.1      ,    , 20-39, married       , 50k-80k, high     , 0.35714285714285715,                14
0.1      ,    , 20-39, married       , 80k+   ,          , 0.625              ,                16
0.1      ,    , 20-39, married       , 80k+   , low      , 0.5833333333333334 ,                12
0.1      ,    , 20-39, married       , 80k+   , medium   , 0.6666666666666666 ,                 3
0.1      ,    , 20-39, married       , 80k+   , high     , 1.0                ,                 1
0.1      ,    , 20-39, single        ,        ,          , 0.39278131634819535,               942
0.1      ,    , 20-39, single        ,        , low      , 0.3985239852398524 ,               271
0.1      ,    , 20-39, single        ,        , medium   , 0.3902439024390244 ,               328
0.1      ,    , 20-39, single        ,        , high     , 0.39067055393586003,               343
0.1      ,    , 20-39, single        , <20k   ,          , 0.35074626865671643,               134
0.1      ,    , 20-39, single        , <20k   , low      , 0.42857142857142855,                35
0.1      ,    , 20-39, single        , <20k   , medium   , 0.30434782608695654,                69
0.1      ,    , 20-39, single        , <20k   , high     , 0.36666666666666664,                30
0.1      ,    , 20-39, single        , 20k-50k,          , 0.39375            ,               320
0.1      ,    , 20-39, single        , 20k-50k, low      , 0.3879310344827586 ,               116
0.1      ,    , 20-39, single        , 20k-50k, medium   , 0.4927536231884058 ,                69
0.1      ,    , 20-39, single        , 20k-50k, high     , 0.34814814814814815,               135
0.1      ,    , 20-39, single        , 50k-80k,          , 0.38873239436619716,               355
0.1      ,    , 20-39, single        , 50k-80k, low      , 0.40476190476190477,                84
0.1      ,    , 20-39, single        , 50k-80k, medium   , 0.4                ,               160
0.1      ,    , 20-39, single        , 50k-80k, high     , 0.36036036036036034,               111
0.1      ,    , 20-39, single        , 80k+   ,          , 0.44360902255639095,               133
0.1      ,    , 20-39, single        , 80k+   , low      , 0.3888888888888889 ,                36
0.1      ,    , 20-39, single        , 80k+   , medium   , 0.3                ,                30
0.1      ,    , 20-39, single        , 80k+   , high     , 0.5373134328358209 ,                67
0.1      ,    , 40-59,               ,        ,          , 0.5346385542168675 ,              1328
0.1      ,    , 40-59,               ,        , low      , 0.5472636815920398 ,               603
0.1      ,    , 40-59,               ,        , medium   , 0.5244565217391305 ,               368
0.1      ,    , 40-59,               ,        , high     , 0.5238095238095238 ,               357
0.1      ,    , 40-59,               , <20k   ,          , 0.5018587360594795 ,               269
0.1      ,    , 40-59,               , <20k   , low      , 0.5546218487394958 ,               119
0.1      ,    , 40-59,               , <20k   , medium   , 0.4745762711864407 ,                59
0.1      ,    , 40-59,               , <20k   , high     , 0.45054945054945056,                91
0.1      ,    , 40-59,               , 20k-50k,          , 0.5228426395939086 ,               394
0.1      ,    , 40-59,               , 20k-50k, low      , 0.5123152709359606 ,               203
0.1      ,    , 40-59,               , 20k-50k, medium   , 0.4639175257731959 ,                97
0.1      ,    , 40-59,               , 20k-50k, high     , 0.6063829787234043 ,                94
0.1      ,    , 40-59,               , 50k-80k,          , 0.5286343612334802 ,               454
