treatment,sex,age,marital_status,income,accidents,retention,number_of_clients
-0.1,f,40,,0,,nan,0
-0.1,f,40,,0,0,nan,0
-0.1,f,40,,0,1,nan,0
-0.1,f,40,,0,5,nan,0
-0.1,f,40,,20000,,0.539568345323741,139
-0.1,f,40,,20000,0,0.4444444444444444,18
-0.1,f,40,,20000,1,0.49019607843137253,51
-0.1,f,40,,20000,5,0.6,70
-0.1,f,40,,50000,,0.5457364341085271,645
-0.1,f,40,,50000,0,0.5764705882352941,85
-0.1,f,40,,50000,1,0.508695652173913,230
-0.1,f,40,,50000,5,0.5636363636363636,330
-0.1,f,40,,80000,,0.75,8
-0.1,f,40,,80000,0,nan,0
-0.1,f,40,,80000,1,0.8571428571428571,7
-0.1,f,40,,80000,5,0.0,1
-0.1,f,40,married,,,0.5787878787878787,330
-0.1,f,40,married,,0,0.5813953488372093,43
-0.1,f,40,married,,1,0.6185567010309279,97
-0.1,f,40,married,,5,0.5578947368421052,190
-0.1,f,40,married,0,,nan,0
-0.1,f,40,married,0,0,nan,0
-0.1,f,40,married,0,1,nan,0
-0.1,f,40,married,0,5,nan,0
-0.1,f,40,married,20000,,0.4791666666666667,48
-0.1,f,40,married,20000,0,0.45454545454545453,11
-0.1,f,40,married,20000,1,0.4864864864864865,37
-0.1,f,40,married,20000,5,nan,0
-0.1,f,40,married,50000,,0.5935251798561151,278
-0.1,f,40,married,50000,0,0.625,32
-0.1,f,40,married,50000,1,0.6842105263157895,57
-0.1,f,40,married,50000,5,0.5608465608465608,189
-0.1,f,40,married,80000,,0.75,4
-0.1,f,40,married,80000,0,nan,0
-0.1,f,40,married,80000,1,1.0,3
-0.1,f,40,married,80000,5,0.0,1
-0.1,f,40,single,,,0.5238095238095238,462
-0.1,f,40,single,,0,0.5333333333333333,60
-0.1,f,40,single,,1,0.4607329842931937,191
-0.1,f,40,single,,5,0.5781990521327014,211
-0.1,f,40,single,0,,nan,0
-0.1,f,40,single,0,0,nan,0
-0.1,f,40,single,0,1,nan,0
-0.1,f,40,single,0,5,nan,0
-0.1,f,40,single,20000,,0.5714285714285714,91
-0.1,f,40,single,20000,0,0.42857142857142855,7
-0.1,f,40,single,20000,1,0.5,14
-0.1,f,40,single,20000,5,0.6,70
-0.1,f,40,single,50000,,0.5095367847411444,367
-0.1,f,40,single,50000,0,0.5471698113207547,53
-0.1,f,40,single,50000,1,0.4508670520231214,173
-0.1,f,40,single,50000,5,0.5673758865248227,141
-0.1,f,40,single,80000,,0.75,4
-0.1,f,40,single,80000,0,nan,0
-0.1,f,40,single,80000,1,0.75,4
-0.1,f,40,single,80000,5,nan,0
-0.1,f,60,,,,0.6237623762376238,202
-0.1,f,60,,,0,0.7741935483870968,31
-0.1,f,60,,,1,0.656,125
-0.1,f,60,,,5,0.43478260869565216,46
-0.1,f,60,,0,,1.0,1
-0.1,f,60,,0,0,nan,0
-0.1,f,60,,0,1,1.0,1
-0.1,f,60,,0,5,nan,0
-0.1,f,60,,20000,,0.62,100
-0.1,f,60,,20000,0,1.0,5
-0.1,f,60,,20000,1,0.7636363636363637,55
-0.1,f,60,,20000,5,0.375,40
-0.1,f,60,,50000,,0.62,100
-0.1,f,60,,50000,0,0.72,25
-0.1,f,60,,50000,1,0.5652173913043478,69
-0.1,f,60,,50000,5,0.8333333333333334,6
-0.1,f,60,,80000,,1.0,1
-0.1,f,60,,80000,0,1.0,1
-0.1,f,60,,80000,1,nan,0
-0.1,f,60,,80000,5,nan,0
-0.1,f,60,married,,,0.6621621621621622,148
-0.1,f,60,married,,0,0.7083333333333334,24
-0.1,f,60,married,,1,0.6857142857142857,105
-0.1,f,60,married,,5,0.47368421052631576,19
-0.1,f,60,married,0,,1.0,1
-0.1,f,60,married,0,0,nan,0
-0.1,f,60,married,0,1,1.0,1
-0.1,f,60,married,0,5,nan,0
-0.1,f,60,married,20000,,0.7083333333333334,72
-0.1,f,60,married,20000,0,1.0,4
-0.1,f,60,married,20000,1,0.7755102040816326,49
-0.1,f,60,married,20000,5,0.47368421052631576,19
-0.1,f,60,married,50000,,0.6081081081081081,74
-0.1,f,60,married,50000,0,0.631578947368421,19
-0.1,f,60,married,50000,1,0.6,55
-0.1,f,60,married,50000,5,nan,0
-0.1,f,60,married,80000,,1.0,1
-0.1,f,60,married,80000,0,1.0,1
-0.1,f,60,married,80000,1,nan,0
-0.1,f,60,married,80000,5,nan,0
-0.1,f,60,single,,,0.5185185185185185,54
-0.1,f,60,single,,0,1.0,7
-0.1,f,60,single,,1,0.5,20
-0.1,f,60,single,,5,0.4074074074074074,27
-0.1,f,60,single,0,,nan,0
-0.1,f,60,single,0,0,nan,0
-0.1,f,60,single,0,1,nan,0
-0.1,f,60,single,0,5,nan,0
-0.1,f,60,single,20000,,0.39285714285714285,28
-0.1,f,60,single,20000,0,1.0,1
-0.1,f,60,single,20000,1,0.6666666666666666,6
-0.1,f,60,single,20000,5,0.2857142857142857,21
-0.1,f,60,single,50000,,0.6538461538461539,26
-0.1,f,60,single,50000,0,1.0,6
-0.1,f,60,single,50000,1,0.42857142857142855,14
-0.1,f,60,single,50000,5,0.8333333333333334,6
-0.1,f,60,single,80000,,nan,0
-0.1,f,60,single,80000,0,nan,0
-0.1,f,60,single,80000,1,nan,0
-0.1,f,60,single,80000,5,nan,0
-0.1,m,,,,,0.4937076476282672,2066
-0.1,m,,,,0,0.44021739130434784,184
-0.1,m,,,,1,0.4753521126760563,852
-0.1,m,,,,5,0.5184466019417475,1030
-0.1,m,,,0,,nan,0
-0.1,m,,,0,0,nan,0
-0.1,m,,,0,1,nan,0
-0.1,m,,,0,5,nan,0
-0.1,m,,,20000,,0.492619926199262,542
-0.1,m,,,20000,0,0.39285714285714285,56
-0.1,m,,,20000,1,0.4797979797979798,198
-0.1,m,,,20000,5,0.5208333333333334,288
-0.1,m,,,50000,,0.4936960849369608,1507
-0.1,m,,,50000,0,0.4566929133858268,127
-0.1,m,,,50000,1,0.47530864197530864,648
-0.1,m,,,50000,5,0.5163934426229508,732
-0.1,m,,,80000,,0.5294117647058824,17
-0.1,m,,,80000,0,1.0,1
-0.1,m,,,80000,1,0.3333333333333333,6
-0.1,m,,,80000,5,0.6,10
-0.1,m,,married,,,0.5721212121212121,825
-0.1,m,,married,,0,0.5740740740740741,54
-0.1,m,,married,,1,0.5593869731800766,261
-0.1,m,,married,,5,0.5784313725490197,510
-0.1,m,,married,0,,nan,0
-0.1,m,,married,0,0,nan,0
-0.1,m,,married,0,1,nan,0
-0.1,m,,married,0,5,nan,0
-0.1,m,,married,20000,,0.5300546448087432,183
-0.1,m,,married,20000,0,0.6,10
-0.1,m,,married,20000,1,0.569620253164557,79
-0.1,m,,married,20000,5,0.48936170212765956,94
-0.1,m,,married,50000,,0.5830721003134797,638
-0.1,m,,married,50000,0,0.5681818181818182,44
-0.1,m,,married,50000,1,0.5555555555555556,180
-0.1,m,,married,50000,5,0.5966183574879227,414
-0.1,m,,married,80000,,0.75,4
-0.1,m,,married,80000,0,nan,0
-0.1,m,,married,80000,1,0.5,2
-0.1,m,,married,80000,5,1.0,2
-0.1,m,,single,,,0.44157937147461723,1241
-0.1,m,,single,,0,0.38461538461538464,130
-0.1,m,,single,,1,0.43824027072758037,591
-0.1,m,,single,,5,0.4596153846153846,520
-0.1,m,,single,0,,nan,0
-0.1,m,,single,0,0,nan,0
-0.1,m,,single,0,1,nan,0
-0.1,m,,single,0,5,nan,0
-0.1,m,,single,20000,,0.4735376044568245,359
-0.1,m,,single,20000,0,0.34782608695652173,46
-0.1,m,,single,20000,1,0.42016806722689076,119
-0.1,m,,single,20000,5,0.5360824742268041,194
-0.1,m,,single,50000,,0.428078250863061,869
-0.1,m,,single,50000,0,0.39759036144578314,83
-0.1,m,,single,50000,1,0.4444444444444444,468
-0.1,m,,single,50000,5,0.4119496855345912,318
-0.1,m,,single,80000,,0.46153846153846156,13
-0.1,m,,single,80000,0,1.0,1
-0.1,m,,single,80000,1,0.25,4
-0.1,m,,single,80000,5,0.5,8
-0.1,m,0,,,,0.38596491228070173,57
-0.1,m,0,,,0,0.4,10
-0.1,m,0,,,1,0.391304347826087,23
-0.1,m,0,,,5,0.375,24
-0.1,m,0,,0,,nan,0
-0.1,m,0,,0,0,nan,0
-0.1,m,0,,0,1,nan,0
-0.1,m,0,,0,5,nan,0
-0.1,m,0,,20000,,0.37037037037037035,27
-0.1,m,0,,20000,0,0.2,5
-0.1,m,0,,20000,1,0.3,10
-0.1,m,0,,20000,5,0.5,12
-0.1,m,0,,50000,,0.4,30
-0.1,m,0,,50000,0,0.6,5
-0.1,m,0,,50000,1,0.46153846153846156,13
-0.1,m,0,,50000,5,0.25,12
-0.1,m,0,,80000,,nan,0
-0.1,m,0,,80000,0,nan,0
-0.1,m,0,,80000,1,nan,0
-0.1,m,0,,80000,5,nan,0
-0.1,m,0,married,,,nan,0
-0.1,m,0,married,,0,nan,0
-0.1,m,0,married,,1,nan,0
-0.1,m,0,married,,5,nan,0
-0.1,m,0,married,0,,nan,0
-0.1,m,0,married,0,0,nan,0
-0.1,m,0,married,0,1,nan,0
-0.1,m,0,married,0,5,nan,0
-0.1,m,0,married,20000,,nan,0
-0.1,m,0,married,20000,0,nan,0
-0.1,m,0,married,20000,1,nan,0
-0.1,m,0,married,20000,5,nan,0
-0.1,m,0,married,50000,,nan,0
-0.1,m,0,married,50000,0,nan,0
-0.1,m,0,married,50000,1,nan,0
-0.1,m,0,married,50000,5,nan,0
-0.1,m,0,married,80000,,nan,0
-0.1,m,0,married,80000,0,nan,0
-0.1,m,0,married,80000,1,nan,0
-0.1,m,0,married,80000,5,nan,0
-0.1,m,0,single,,,0.38596491228070173,57
-0.1,m,0,single,,0,0.4,10
-0.1,m,0,single,,1,0.391304347826087,23
-0.1,m,0,single,,5,0.375,24
-0.1,m,0,single,0,,nan,0
-0.1,m,0,single,0,0,nan,0
-0.1,m,0,single,0,1,nan,0
-0.1,m,0,single,0,5,nan,0
-0.1,m,0,single,20000,,0.37037037037037035,27
-0.1,m,0,single,20000,0,0.2,5
-0.1,m,0,single,20000,1,0.3,10
-0.1,m,0,single,20000,5,0.5,12
-0.1,m,0,single,50000,,0.4,30
-0.1,m,0,single,50000,0,0.6,5
-0.1,m,0,single,50000,1,0.46153846153846156,13
-0.1,m,0,single,50000,5,0.25,12
-0.1,m,0,single,80000,,nan,0
-0.1,m,0,single,80000,0,nan,0
-0.1,m,0,single,80000,1,nan,0
-0.1,m,0,single,80000,5,nan,0
-0.1,m,20,,,,0.4175691937424789,831
-0.1,m,20,,,0,0.36046511627906974,86
-0.1,m,20,,,1,0.42758620689655175,435
-0.1,m,20,,,5,0.41935483870967744,310
-0.1,m,20,,0,,nan,0
-0.1,m,20,,0,0,nan,0
-0.1,m,20,,0,1,nan,0
-0.1,m,20,,0,5,nan,0
-0.1,m,20,,20000,,0.4444444444444444,180
-0.1,m,20,,20000,0,0.3235294117647059,34
-0.1,m,20,,20000,1,0.45454545454545453,77
-0.1,m,20,,20000,5,0.4927536231884058,69
-0.1,m,20,,50000,,0.4090909090909091,638
-0.1,m,20,,50000,0,0.37254901960784315,51
-0.1,m,20,,50000,1,0.4253521126760563,355
-0.1,m,20,,50000,5,0.3922413793103448,232
-0.1,m,20,,80000,,0.46153846153846156,13
-0.1,m,20,,80000,0,1.0,1
-0.1,m,20,,80000,1,0.0,3
-0.1,m,20,,80000,5,0.5555555555555556,9
-0.1,m,20,married,,,0.46296296296296297,54
-0.1,m,20,married,,0,nan,0
-0.1,m,20,married,,1,0.47058823529411764,17
-0.1,m,20,married,,5,0.4594594594594595,37
-0.1,m,20,married,0,,nan,0
-0.1,m,20,married,0,0,nan,0
-0.1,m,20,married,0,1,nan,0
-0.1,m,20,married,0,5,nan,0
-0.1,m,20,married,20000,,0.47619047619047616,21
-0.1,m,20,married,20000,0,nan,0
-0.1,m,20,married,20000,1,0.5,8
-0.1,m,20,married,20000,5,0.46153846153846156,13
-0.1,m,20,married,50000,,0.4375,32
-0.1,m,20,married,50000,0,nan,0
-0.1,m,20,married,50000,1,0.4444444444444444,9
-0.1,m,20,married,50000,5,0.43478260869565216,23
-0.1,m,20,married,80000,,1.0,1
-0.1,m,20,married,80000,0,nan,0
-0.1,m,20,married,80000,1,nan,0
-0.1,m,20,married,80000,5,1.0,1
-0.1,m,20,single,,,0.4144144144144144,777
-0.1,m,20,single,,0,0.36046511627906974,86
-0.1,m,20,single,,1,0.4258373205741627,418
-0.1,m,20,single,,5,0.4139194139194139,273
-0.1,m,20,single,0,,nan,0
-0.1,m,20,single,0,0,nan,0
-0.1,m,20,single,0,1,nan,0
-0.1,m,20,single,0,5,nan,0
-0.1,m,20,single,20000,,0.44025157232704404,159
-0.1,m,20,single,20000,0,0.3235294117647059,34
-0.1,m,20,single,20000,1,0.4492753623188406,69
-0.1,m,20,single,20000,5,0.5,56
-0.1,m,20,single,50000,,0.4075907590759076,606
-0.1,m,20,single,50000,0,0.37254901960784315,51
-0.1,m,20,single,50000,1,0.42485549132947975,346
-0.1,m,20,single,50000,5,0.3875598086124402,209
-0.1,m,20,single,80000,,0.4166666666666667,12
-0.1,m,20,single,80000,0,1.0,1
-0.1,m,20,single,80000,1,0.0,3
-0.1,m,20,single,80000,5,0.5,8
-0.1,m,40,,,,0.5321782178217822,808
-0.1,m,40,,,0,0.49019607843137253,51
-0.1,m,40,,,1,0.5316091954022989,348
-0.1,m,40,,,5,0.5378973105134475,409
-0.1,m,40,,0,,nan,0
-0.1,m,40,,0,0,nan,0
-0.1,m,40,,0,1,nan,0
-0.1,m,40,,0,5,nan,0
-0.1,m,40,,20000,,0.5263157894736842,228
-0.1,m,40,,20000,0,0.8,5
-0.1,m,40,,20000,1,0.4777777777777778,90
-0.1,m,40,,20000,5,0.5488721804511278,133
-0.1,m,40,,50000,,0.5346020761245674,578
-0.1,m,40,,50000,0,0.45652173913043476,46
-0.1,m,40,,50000,1,0.55078125,256
-0.1,m,40,,50000,5,0.532608695652174,276
-0.1,m,40,,80000,,0.5,2
-0.1,m,40,,80000,0,nan,0
-0.1,m,40,,80000,1,0.5,2
-0.1,m,40,,80000,5,nan,0
-0.1,m,40,married,,,0.5546218487394958,476
-0.1,m,40,married,,0,0.5454545454545454,22
-0.1,m,40,married,,1,0.5594713656387665,227
-0.1,m,40,married,,5,0.5506607929515418,227
-0.1,m,40,married,0,,nan,0
-0.1,m,40,married,0,0,nan,0
-0.1,m,40,married,0,1,nan,0
-0.1,m,40,married,0,5,nan,0
-0.1,m,40,married,20000,,0.5555555555555556,81
-0.1,m,40,married,20000,0,nan,0
-0.1,m,40,married,20000,1,0.5614035087719298,57
-0.1,m,40,married,20000,5,0.5416666666666666,24
-0.1,m,40,married,50000,,0.5558375634517766,394
-0.1,m,40,married,50000,0,0.5454545454545454,22
-0.1,m,40,married,50000,1,0.5621301775147929,169
-0.1,m,40,married,50000,5,0.5517241379310345,203
-0.1,m,40,married,80000,,0.0,1
-0.1,m,40,married,80000,0,nan,0
-0.1,m,40,married,80000,1,0.0,1
-0.1,m,40,married,80000,5,nan,0
-0.1,m,40,single,,,0.5,332
-0.1,m,40,single,,0,0.4482758620689655,29
-0.1,m,40,single,,1,0.4793388429752066,121
-0.1,m,40,single,,5,0.521978021978022,182
-0.1,m,40,single,0,,nan,0
-0.1,m,40,single,0,0,nan,0
-0.1,m,40,single,0,1,nan,0
-0.1,m,40,single,0,5,nan,0
-0.1,m,40,single,20000,,0.5102040816326531,147
-0.1,m,40,single,20000,0,0.8,5
-0.1,m,40,single,20000,1,0.3333333333333333,33
-0.1,m,40,single,20000,5,0.5504587155963303,109
-0.1,m,40,single,50000,,0.4891304347826087,184
-0.1,m,40,single,50000,0,0.375,24
-0.1,m,40,single,50000,1,0.5287356321839081,87
-0.1,m,40,single,50000,5,0.4794520547945205,73
-0.1,m,40,single,80000,,1.0,1
-0.1,m,40,single,80000,0,nan,0
-0.1,m,40,single,80000,1,1.0,1
-0.1,m,40,single,80000,5,nan,0
-0.1,m,60,,,,0.5972972972972973,370
-0.1,m,60,,,0,0.5675675675675675,37
-0.1,m,60,,,1,0.5434782608695652,46
-0.1,m,60,,,5,0.6097560975609756,287
-0.1,m,60,,0,,nan,0
-0.1,m,60,,0,0,nan,0
-0.1,m,60,,0,1,nan,0
-0.1,m,60,,0,5,nan,0
-0.1,m,60,,20000,,0.5327102803738317,107
-0.1,m,60,,20000,0,0.5,12
-0.1,m,60,,20000,1,0.6666666666666666,21
-0.1,m,60,,20000,5,0.5,74
-0.1,m,60,,50000,,0.6206896551724138,261
-0.1,m,60,,50000,0,0.6,25
-0.1,m,60,,50000,1,0.4166666666666667,24
-0.1,m,60,,50000,5,0.6462264150943396,212
-0.1,m,60,,80000,,1.0,2
-0.1,m,60,,80000,0,nan,0
-0.1,m,60,,80000,1,1.0,1
-0.1,m,60,,80000,5,1.0,1
-0.1,m,60,married,,,0.6203389830508474,295
-0.1,m,60,married,,0,0.59375,32
-0.1,m,60,married,,1,0.6470588235294118,17
-0.1,m,60,married,,5,0.6219512195121951,246
-0.1,m,60,married,0,,nan,0
-0.1,m,60,married,0,0,nan,0
-0.1,m,60,married,0,1,nan,0
-0.1,m,60,married,0,5,nan,0
-0.1,m,60,married,20000,,0.5185185185185185,81
-0.1,m,60,married,20000,0,0.6,10
-0.1,m,60,married,20000,1,0.6428571428571429,14
-0.1,m,60,married,20000,5,0.47368421052631576,57
-0.1,m,60,married,50000,,0.6556603773584906,212
-0.1,m,60,married,50000,0,0.5909090909090909,22
-0.1,m,60,married,50000,1,0.5,2
-0.1,m,60,married,50000,5,0.6648936170212766,188
-0.1,m,60,married,80000,,1.0,2
-0.1,m,60,married,80000,0,nan,0
-0.1,m,60,married,80000,1,1.0,1
-0.1,m,60,married,80000,5,1.0,1
-0.1,m,60,single,,,0.5066666666666667,75
-0.1,m,60,single,,0,0.4,5
-0.1,m,60,single,,1,0.4827586206896552,29
-0.1,m,60,single,,5,0.5365853658536586,41
-0.1,m,60,single,0,,nan,0
-0.1,m,60,single,0,0,nan,0
-0.1,m,60,single,0,1,nan,0
-0.1,m,60,single,0,5,nan,0
-0.1,m,60,single,20000,,0.5769230769230769,26
-0.1,m,60,single,20000,0,0.0,2
-0.1,m,60,single,20000,1,0.7142857142857143,7
-0.1,m,60,single,20000,5,0.5882352941176471,17
-0.1,m,60,single,50000,,0.46938775510204084,49
-0.1,m,60,single,50000,0,0.6666666666666666,3
-0.1,m,60,single,50000,1,0.4090909090909091,22
-0.1,m,60,single,50000,5,0.5,24
-0.1,m,60,single,80000,,nan,0
-0.1,m,60,single,80000,0,nan,0
-0.1,m,60,single,80000,1,nan,0
-0.1,m,60,single,80000,5,nan,0
0,,,,,,0.5039559683522532,2907
0,,,,,0,0.5166666666666667,300
0,,,,,1,0.5227467811158798,1165
0,,,,,5,0.48613037447988905,1442
0,,,,0,,0.0,1
0,,,,0,0,nan,0
0,,,,0,1,nan,0
0,,,,0,5,0.0,1
0,,,,20000,,0.5058962264150944,848
0,,,,20000,0,0.4845360824742268,97
0,,,,20000,1,0.5092838196286472,377
0,,,,20000,5,0.5080213903743316,374
0,,,,50000,,0.5041483650561249,2049
0,,,,50000,0,0.5346534653465347,202
0,,,,50000,1,0.5293367346938775,784
0,,,,50000,5,0.4797742238946378,1063
0,,,,80000,,0.3333333333333333,9
0,,,,80000,0,0.0,1
0,,,,80000,1,0.5,4
0,,,,80000,5,0.25,4
0,,,married,,,0.6016343207354443,979
0,,,married,,0,0.6161616161616161,99
0,,,married,,1,0.6048387096774194,496
0,,,married,,5,0.59375,384
0,,,married,0,,nan,0
0,,,married,0,0,nan,0
0,,,married,0,1,nan,0
0,,,married,0,5,nan,0
0,,,married,20000,,0.5734870317002881,347
0,,,married,20000,0,0.5,42
0,,,married,20000,1,0.618421052631579,152
0,,,married,20000,5,0.5490196078431373,153
0,,,married,50000,,0.6168521462639109,629
0,,,married,50000,0,0.7017543859649122,57
0,,,married,50000,1,0.597667638483965,343
0,,,married,50000,5,0.6244541484716157,229
0,,,married,80000,,0.6666666666666666,3
0,,,married,80000,0,nan,0
0,,,married,80000,1,1.0,1
0,,,married,80000,5,0.5,2
0,,,single,,,0.45435684647302904,1928
0,,,single,,0,0.46766169154228854,201
0,,,single,,1,0.4618834080717489,669
0,,,single,,5,0.44706994328922495,1058
0,,,single,0,,0.0,1
0,,,single,0,0,nan,0
0,,,single,0,1,nan,0
0,,,single,0,5,0.0,1
0,,,single,20000,,0.4590818363273453,501
0,,,single,20000,0,0.4727272727272727,55
0,,,single,20000,1,0.43555555555555553,225
0,,,single,20000,5,0.4796380090497738,221
0,,,single,50000,,0.45422535211267606,1420
0,,,single,50000,0,0.4689655172413793,145
0,,,single,50000,1,0.47619047619047616,441
0,,,single,50000,5,0.44004796163069543,834
0,,,single,80000,,0.16666666666666666,6
0,,,single,80000,0,0.0,1
0,,,single,80000,1,0.3333333333333333,3
0,,,single,80000,5,0.0,2
0,,0,,,,0.3944954128440367,109
0,,0,,,0,0.5217391304347826,23
0,,0,,,1,0.38461538461538464,52
0,,0,,,5,0.3235294117647059,34
0,,0,,0,,nan,0
0,,0,,0,0,nan,0
0,,0,,0,1,nan,0
0,,0,,0,5,nan,0
0,,0,,20000,,0.3,20
0,,0,,20000,0,0.6666666666666666,3
0,,0,,20000,1,0.2,5
0,,0,,20000,5,0.25,12
0,,0,,50000,,0.4157303370786517,89
0,,0,,50000,0,0.5,20
0,,0,,50000,1,0.40425531914893614,47
0,,0,,50000,5,0.36363636363636365,22
0,,0,,80000,,nan,0
0,,0,,80000,0,nan,0
0,,0,,80000,1,nan,0
0,,0,,80000,5,nan,0
0,,0,married,,,0.0,4
0,,0,married,,0,nan,0
0,,0,married,,1,nan,0
0,,0,married,,5,0.0,4
0,,0,married,0,,nan,0
0,,0,married,0,0,nan,0
0,,0,married,0,1,nan,0
0,,0,married,0,5,nan,0
0,,0,married,20000,,0.0,2
0,,0,married,20000,0,nan,0
0,,0,married,20000,1,nan,0
0,,0,married,20000,5,0.0,2
0,,0,married,50000,,0.0,2
0,,0,married,50000,0,nan,0
0,,0,married,50000,1,nan,0
0,,0,married,50000,5,0.0,2
0,,0,married,80000,,nan,0
0,,0,married,80000,0,nan,0
0,,0,married,80000,1,nan,0
0,,0,married,80000,5,nan,0
0,,0,single,,,0.4095238095238095,105
0,,0,single,,0,0.5217391304347826,23
0,,0,single,,1,0.38461538461538464,52
0,,0,single,,5,0.36666666666666664,30
0,,0,single,0,,nan,0
0,,0,single,0,0,nan,0
0,,0,single,0,1,nan,0
0,,0,single,0,5,nan,0
0,,0,single,20000,,0.3333333333333333,18
0,,0,single,20000,0,0.6666666666666666,3
0,,0,single,20000,1,0.2,5
0,,0,single,20000,5,0.3,10
0,,0,single,50000,,0.42528735632183906,87
0,,0,single,50000,0,0.5,20
0,,0,single,50000,1,0.40425531914893614,47
0,,0,single,50000,5,0.4,20
0,,0,single,80000,,nan,0
0,,0,single,80000,0,nan,0
0,,0,single,80000,1,nan,0
0,,0,single,80000,5,nan,0
0,,20,,,,0.44543828264758495,1118
0,,20,,,0,0.4375,128
0,,20,,,1,0.45454545454545453,363
0,,20,,,5,0.44178628389154706,627
0,,20,,0,,0.0,1
0,,20,,0,0,nan,0
0,,20,,0,1,nan,0
0,,20,,0,5,0.0,1
0,,20,,20000,,0.46619217081850534,281
0,,20,,20000,0,0.3333333333333333,24
0,,20,,20000,1,0.45985401459854014,137
0,,20,,20000,5,0.5,120
0,,20,,50000,,0.44004796163069543,834
0,,20,,50000,0,0.46153846153846156,104
0,,20,,50000,1,0.45535714285714285,224
0,,20,,50000,5,0.4288537549407115,506
0,,20,,80000,,0.0,2
0,,20,,80000,0,nan,0
0,,20,,80000,1,0.0,2
0,,20,,80000,5,nan,0
0,,20,married,,,0.5542168674698795,83
0,,20,married,,0,0.5555555555555556,9
0,,20,married,,1,0.5555555555555556,27
0,,20,married,,5,0.5531914893617021,47
0,,20,married,0,,nan,0
0,,20,married,0,0,nan,0
0,,20,married,0,1,nan,0
0,,20,married,0,5,nan,0
0,,20,married,20000,,0.5,28
0,,20,married,20000,0,0.3333333333333333,3
0,,20,married,20000,1,0.6363636363636364,11
0,,20,married,20000,5,0.42857142857142855,14
0,,20,married,50000,,0.5818181818181818,55
0,,20,married,50000,0,0.6666666666666666,6
0,,20,married,50000,1,0.5,16
0,,20,married,50000,5,0.6060606060606061,33
0,,20,married,80000,,nan,0
0,,20,married,80000,0,nan,0
0,,20,married,80000,1,nan,0
0,,20,married,80000,5,nan,0
0,,20,single,,,0.43671497584541064,1035
0,,20,single,,0,0.42857142857142855,119
0,,20,single,,1,0.44642857142857145,336
0,,20,single,,5,0.43275862068965515,580
0,,20,single,0,,0.0,1
0,,20,single,0,0,nan,0
0,,20,single,0,1,nan,0
0,,20,single,0,5,0.0,1
0,,20,single,20000,,0.4624505928853755,253
0,,20,single,20000,0,0.3333333333333333,21
0,,20,single,20000,1,0.4444444444444444,126
0,,20,single,20000,5,0.5094339622641509,106
0,,20,single,50000,,0.4300385109114249,779
0,,20,single,50000,0,0.4489795918367347,98
0,,20,single,50000,1,0.4519230769230769,208
0,,20,single,50000,5,0.4164904862579281,473
0,,20,single,80000,,0.0,2
0,,20,single,80000,0,nan,0
0,,20,single,80000,1,0.0,2
0,,20,single,80000,5,nan,0
0,,40,,,,0.5280334728033472,1195
0,,40,,,0,0.5428571428571428,70
0,,40,,,1,0.5426695842450766,457
0,,40,,,5,0.5164670658682635,668
0,,40,,0,,nan,0
0,,40,,0,0,nan,0
0,,40,,0,1,nan,0
0,,40,,0,5,nan,0
0,,40,,20000,,0.5043478260869565,345
0,,40,,20000,0,0.5,32
0,,40,,20000,1,0.5,118
0,,40,,20000,5,0.5076923076923077,195
0,,40,,50000,,0.5390070921985816,846
0,,40,,50000,0,0.5789473684210527,38
0,,40,,50000,1,0.5562130177514792,338
0,,40,,50000,5,0.5234042553191489,470
0,,40,,80000,,0.25,4
0,,40,,80000,0,nan,0
0,,40,,80000,1,1.0,1
0,,40,,80000,5,0.0,3
0,,40,married,,,0.6039387308533917,457
0,,40,married,,0,0.6190476190476191,21
0,,40,married,,1,0.5990338164251208,207
0,,40,married,,5,0.6069868995633187,229
0,,40,married,0,,nan,0
0,,40,married,0,0,nan,0
0,,40,married,0,1,nan,0
0,,40,married,0,5,nan,0
0,,40,married,20000,,0.576,125
0,,40,married,20000,0,0.5,4
0,,40,married,20000,1,0.6451612903225806,31
0,,40,married,20000,5,0.5555555555555556,90
0,,40,married,50000,,0.6163141993957704,331
0,,40,married,50000,0,0.6470588235294118,17
0,,40,married,50000,1,0.5909090909090909,176
0,,40,married,50000,5,0.644927536231884,138
0,,40,married,80000,,0.0,1
0,,40,married,80000,0,nan,0
0,,40,married,80000,1,nan,0
0,,40,married,80000,5,0.0,1
0,,40,single,,,0.481029810298103,738
0,,40,single,,0,0.5102040816326531,49
0,,40,single,,1,0.496,250
0,,40,single,,5,0.46924829157175396,439
0,,40,single,0,,nan,0
0,,40,single,0,0,nan,0
0,,40,single,0,1,nan,0
0,,40,single,0,5,nan,0
0,,40,single,20000,,0.4636363636363636,220
0,,40,single,20000,0,0.5,28
0,,40,single,20000,1,0.4482758620689655,87
0,,40,single,20000,5,0.4666666666666667,105
0,,40,single,50000,,0.4893203883495146,515
0,,40,single,50000,0,0.5238095238095238,21
0,,40,single,50000,1,0.5185185185185185,162
0,,40,single,50000,5,0.47289156626506024,332
0,,40,single,80000,,0.3333333333333333,3
0,,40,single,80000,0,nan,0
0,,40,single,80000,1,1.0,1
0,,40,single,80000,5,0.0,2
0,,60,,,,0.6041237113402061,485
0,,60,,,0,0.620253164556962,79
0,,60,,,1,0.6006825938566553,293
